Obra;Bloco;Unidade;Id_Contrato_Vencimento;Contrato;DataVencimento;ValorPrestacao;Principal;JurosTP;Variacoes;Seguros;Descontos;Multa;JurosMora;ProRataIndice;ProRataContrato;ValorPresente;IndiceReajuste;SituacaoParcela;BoletoJM;VencimentoJM;Periodicidade;TipoContrato;TipoEmprestimo;TipoBloqueio;CRM_ProcessamentoPendente;CRM_Operacao;CRM_ParcelaId;CreatedOn;ModifiedOn;GeradoPor;IDRENEG;DataRenegociacao;ValorAbono;ValorAcrescimo;VLRABONOMULTA;VLRABONOJUROS;VLRABONOPRORATA;TX_JUROS;TX_ENCARGOS;MotivoRenegociacao
7775;1;221;100000002785220000000;1000000027852;2009-12-01 00:00:00.000;5167.61;5206.62;0.00;-39.01;0.00;0.00;103.35;15587.72;0.01;241.05;21099.73;IGPM1     ;CM        ;;;MENSAL;PCV;RNP;20;0;U;;2021-03-05 01:01:24.700;2021-05-24 01:02:42.817;;0;1900-01-01 00:00:00.000;0.00;0.00;0.00;0.00;0.00;12.00;0.00;
7775;1;221;100000002785220000000;1000000027852;2010-07-01 00:00:00.000;193.04;2492.52;2714.10;-5198.32;697.43;0.00;3.86;529.65;0.01;8.40;734.95;IGPM1     ;CM        ;;;MENSAL;PCV;RNP;20;0;U;;2021-03-05 01:01:24.700;2021-05-24 01:02:42.820;;0;1900-01-01 00:00:00.000;0.00;0.00;0.00;0.00;0.00;12.00;0.00;
7775;1;221;100000002785220000000;1000000027852;2010-08-01 00:00:00.000;164.61;2516.17;2690.45;-5199.54;588.68;0.00;3.29;445.34;0.01;7.09;620.33;IGPM1     ;CM        ;;;MENSAL;PCV;RNP;20;0;U;;2021-03-05 01:01:24.700;2021-05-24 01:02:42.820;;0;1900-01-01 00:00:00.000;0.00;0.00;0.00;0.00;0.00;12.00;0.00;
7775;1;221;100000002785220000000;1000000027852;2011-01-01 00:00:00.000;146.19;2637.84;2568.78;-5200.34;497.19;0.00;2.92;368.70;0.01;5.98;523.79;IGPM1     ;CM        ;;;MENSAL;PCV;RNP;20;0;U;;2021-03-05 01:01:24.700;2021-05-24 01:02:42.820;;0;1900-01-01 00:00:00.000;0.00;0.00;0.00;0.00;0.00;12.00;0.00;
7775;1;221;100000002785220000000;1000000027852;2011-03-01 00:00:00.000;174.88;2688.13;2518.49;-5223.25;583.31;0.00;3.50;429.12;0.01;7.02;614.52;IGPM1     ;CM        ;;;MENSAL;PCV;RNP;20;0;U;;2021-03-05 01:01:24.700;2021-05-24 01:02:42.820;;0;1900-01-01 00:00:00.000;0.00;0.00;0.00;0.00;0.00;12.00;0.00;
7775;1;221;100000002785220000000;1000000027852;2011-06-01 00:00:00.000;146.20;2765.38;2441.24;-5200.34;473.15;0.00;2.92;343.57;0.01;5.69;498.38;IGPM1     ;CM        ;;;MENSAL;PCV;RNP;20;0;U;;2021-03-05 01:01:24.700;2021-05-24 01:02:42.820;;0;1900-01-01 00:00:00.000;0.00;0.00;0.00;0.00;0.00;12.00;0.00;
8231;1;232;100000002791020000000;1000000027910;2015-06-01 00:00:00.000;0.06;0.00;0.00;0.00;0.06;0.00;0.00;0.00;0.01;0.00;0.06;IGPM1     ;PA        ;;;MENSAL;PCV;ALF;;0;I;23EEA5E4-F808-E511-93FA-005056200003;2015-06-02 01:37:16.410;2015-07-24 01:43:40.360;;;;;;;;;;;
714;2;1402;100000002791720000000;1000000027917;2009-05-01 00:00:00.000;1554.65;833.33;0.00;721.32;0.00;0.00;31.09;3486.89;0.00;0.00;5072.63;IGPM1     ;PA        ;;;MENSAL;PCV;PCV;20;0;I;D5A82E6E-7375-E411-B2D5-001DD8300006;2014-11-24 17:57:12.390;2019-01-16 01:04:35.420;;0;1900-01-01 00:00:00.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
714;2;1402;100000002791720000000;1000000027917;2009-06-01 00:00:00.000;1755.25;833.33;0.00;921.92;0.00;0.00;35.11;3878.58;0.00;0.00;5668.94;IGPM1     ;PA        ;;;MENSAL;PCV;PCV;20;0;I;DCA82E6E-7375-E411-B2D5-001DD8300006;2014-11-24 17:57:12.390;2019-01-16 01:04:35.420;;0;1900-01-01 00:00:00.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
714;2;1402;100000002791720000000;1000000027917;2009-07-01 00:00:00.000;1755.25;833.33;0.00;921.92;0.00;0.00;35.11;3822.80;0.00;0.00;5613.16;IGPM1     ;PA        ;;;MENSAL;PCV;PCV;20;0;I;ACE62674-7375-E411-B2D5-001DD8300006;2014-11-24 17:57:12.390;2019-01-16 01:04:35.420;;0;1900-01-01 00:00:00.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
714;2;1402;100000002791720000000;1000000027917;2009-08-01 00:00:00.000;1755.25;833.33;0.00;921.92;0.00;0.00;35.11;3765.74;0.00;0.00;5556.10;IGPM1     ;PA        ;;;MENSAL;PCV;PCV;20;0;I;BCE62674-7375-E411-B2D5-001DD8300006;2014-11-24 17:57:12.393;2019-01-16 01:04:35.420;;0;1900-01-01 00:00:00.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
714;2;1402;100000002791720000000;1000000027917;2009-09-01 00:00:00.000;1756.16;833.33;0.00;922.83;0.00;0.00;35.12;3711.19;0.00;0.00;5502.47;IGPM1     ;PA        ;;;MENSAL;PCV;PCV;20;0;I;C4E62674-7375-E411-B2D5-001DD8300006;2014-11-24 17:57:12.393;2019-01-16 01:04:35.420;;0;1900-01-01 00:00:00.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
714;2;1402;100000002791720000000;1000000027917;2009-10-01 00:00:00.000;81.18;833.33;0.00;-752.15;0.00;0.00;1.62;150.06;0.00;0.97;233.83;IGPM1     ;PA        ;;;MENSAL;PCV;PCV;20;0;I;CCE62674-7375-E411-B2D5-001DD8300006;2014-11-24 17:57:12.393;2018-05-23 01:03:41.600;;0;1900-01-01 00:00:00.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
714;2;1402;100000002791720000000;1000000027917;2009-12-01 00:00:00.000;1751.29;833.33;0.00;917.96;0.00;0.00;35.03;3538.80;0.00;0.00;5325.12;IGPM1     ;PA        ;;;MENSAL;PCV;PCV;20;0;I;D5E62674-7375-E411-B2D5-001DD8300006;2014-11-24 17:57:12.393;2019-01-16 01:04:35.420;;0;1900-01-01 00:00:00.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
714;2;1402;100000002791720000000;1000000027917;2010-01-01 00:00:00.000;1771.09;833.33;0.00;937.76;0.00;0.00;35.42;3524.08;0.00;0.00;5330.59;IGPM1     ;PA        ;;;MENSAL;PCV;PCV;20;0;I;DDE62674-7375-E411-B2D5-001DD8300006;2014-11-24 17:57:12.393;2019-01-16 01:04:35.420;;0;1900-01-01 00:00:00.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
714;2;1402;100000002791720000000;1000000027917;2010-02-01 00:00:00.000;1753.36;833.33;0.00;920.03;0.00;0.00;35.07;3435.18;0.00;0.00;5223.61;IGPM1     ;PA        ;;;MENSAL;PCV;PCV;20;0;I;E6E62674-7375-E411-B2D5-001DD8300006;2014-11-24 17:57:12.397;2019-01-16 01:04:35.420;;0;1900-01-01 00:00:00.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
714;2;1402;100000002791720000000;1000000027917;2010-03-01 00:00:00.000;1752.99;833.33;0.00;919.66;0.00;0.00;35.06;3386.50;0.00;0.00;5174.55;IGPM1     ;PA        ;;;MENSAL;PCV;PCV;20;0;I;EBE62674-7375-E411-B2D5-001DD8300006;2014-11-24 17:57:12.397;2019-01-16 01:04:35.420;;0;1900-01-01 00:00:00.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
714;2;1402;100000002791720000000;1000000027917;2010-05-15 00:00:00.000;9.65;0.00;0.00;9.65;0.00;0.00;0.19;13.31;0.00;0.00;23.15;IGPM1     ;VR        ;;;MENSAL;PCV;PCV;20;0;I;F1E62674-7375-E411-B2D5-001DD8300006;2014-11-24 17:57:12.397;2017-07-11 01:04:12.823;;0;1900-01-01 00:00:00.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
8241;2;92;100000003223320000000;1000000032233;2014-11-10 00:00:00.000;4495.87;6191.37;1543.52;-3239.02;0.00;0.00;89.92;165.51;0.00;0.00;4771.73;IGPM1     ;AM        ;;;MENSAL;PCV;RNP;;0;I;7EB831C1-5875-E411-B2D5-001DD8300006;2014-11-24 17:46:34.880;2015-02-27 02:29:20.543;;;;;;;;;;;
8241;2;92;100000003223320000000;1000000032233;2014-12-10 00:00:00.000;6218.26;3649.01;928.30;1640.95;0.00;0.00;124.37;2.06;0.00;0.00;6346.75;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;;0;I;BD219FEA-1D81-E411-8D14-001DD8300004;2014-12-11 03:45:37.380;2014-12-11 03:45:37.380;;;;;;;;;;;
8241;2;92;100000003223320000000;1000000032233;2015-01-10 00:00:00.000;6323.42;3683.63;893.68;1746.11;0.00;0.00;126.47;6.30;0.00;0.00;6460.18;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;;0;I;80A105D5-6E99-E411-8D14-001DD8300004;2015-01-11 02:08:52.967;2015-01-13 02:09:46.840;;;;;;;;;;;
8241;2;92;100000003223320000000;1000000032233;2015-02-10 00:00:00.000;6339.89;3718.58;858.73;1762.58;0.00;0.00;126.80;2.10;0.00;0.00;6470.42;IGPM1     ;PA        ;X;2015-02-24 00:00:00.000;MENSAL;PCV;RNP;20;0;I;82018177-CCB1-E411-8D14-001DD8300004;2015-02-11 02:15:59.143;2015-02-11 02:15:59.143;;;;;;;;;;;
8241;2;92;100000003223320000000;1000000032233;2015-03-10 00:00:00.000;6396.98;3753.87;823.44;1819.67;0.00;0.00;127.94;4.24;0.00;0.00;6530.33;IGPM1     ;PA        ;X;2015-03-11 00:00:00.000;MENSAL;PCV;RNP;;0;I;EB1595F1-C7C7-E411-93F8-001DD8200003;2015-03-11 02:12:08.383;2015-03-12 02:25:59.163;;;;;;;;;;;
8241;2;92;100000003223320000000;1000000032233;2015-04-10 00:00:00.000;6382.72;3789.49;787.82;1805.41;0.00;0.00;127.65;6.35;0.00;0.00;6523.08;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;;0;I;D75FDDC4-18E0-E411-93FA-001DD8200000;2015-04-11 01:13:03.783;2015-04-13 01:15:02.543;;;;;;;;;;;
8241;2;92;100000003223320000000;1000000032233;2015-05-10 00:00:00.000;6533.25;3825.45;751.86;1913.97;42.87;0.00;130.67;4.34;0.00;5.17;6673.43;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;;0;I;;2015-05-11 01:08:19.537;2015-05-12 01:18:33.590;;;;;;;;;;;
8241;2;92;100000003223320000000;1000000032233;2015-07-10 00:00:00.000;6595.52;3898.39;678.92;1979.38;39.85;0.00;131.91;24.11;0.00;16.55;6768.09;IGPM1     ;PA        ;X;2015-07-17 00:00:00.000;MENSAL;PCV;RNP;;0;I;CBBBD098-9F27-E511-93FC-001DD8200000;2015-07-11 01:19:05.047;2015-07-21 01:26:36.713;;;;;;;;;;;
8241;2;92;100000003223320000000;1000000032233;2015-08-10 00:00:00.000;6654.05;3935.38;641.93;2040.52;37.11;0.00;133.08;17.68;0.00;12.49;6817.30;IGPM1     ;PA        ;X;2015-08-18 00:00:00.000;MENSAL;PCV;RNP;;0;I;E3E38170-A740-E511-93FD-001DD8200000;2015-08-12 01:05:19.090;2015-08-18 01:13:14.823;;;;;;;;;;;
8241;2;92;100000003223320000000;1000000032233;2015-09-10 00:00:00.000;2934.59;5679.27;804.00;-3583.16;0.00;0.00;58.69;79.91;0.01;38.60;3111.79;IGPM1     ;AM        ;;;MENSAL;PCV;RNP;;0;I;F4E29829-3F58-E511-93FF-001DD8200000;2015-09-11 01:40:07.443;2015-11-30 02:19:01.027;;;;;;;;;;;
8241;2;92;100000003223320000000;1000000032233;2015-10-10 00:00:00.000;6782.38;4010.42;566.89;2205.07;0.00;0.00;135.65;115.70;0.01;88.35;7122.08;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;;0;I;E7064E0B-338A-E511-93FE-001DD8200003;2015-09-23 02:33:25.163;2015-11-30 02:19:01.027;;;;;;;;;;;
8241;2;92;100000003223320000000;1000000032233;2015-11-10 00:00:00.000;6764.46;4048.47;528.84;2187.15;0.00;0.00;135.29;45.02;0.01;87.23;7032.00;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;;0;I;F2064E0B-338A-E511-93FE-001DD8200003;2015-09-23 02:33:25.180;2015-11-30 02:19:01.027;;;;;;;;;;;
8241;2;92;100000003223320000000;1000000032233;2015-12-10 00:00:00.000;6990.30;4086.89;490.42;2378.77;34.95;0.00;139.81;4.64;0.00;7.18;7141.93;IGPM1     ;PA        ;X;2015-12-11 00:00:00.000;MENSAL;PCV;ALF;;0;I;529C201F-209F-E511-9400-001DD8200003;2015-09-23 02:33:25.193;2015-12-12 02:18:44.717;CAMILA FIORENTINO;;;;;;;;;;
8241;2;92;100000003223320000000;1000000032233;2016-01-10 00:00:00.000;7069.81;4125.67;451.64;2458.99;34.24;0.00;141.40;9.39;0.00;4.71;7225.31;IGPM1     ;PA        ;;;MENSAL;PCV;ALF;;0;I;760FD49F-32B8-E511-9408-001DD8200001;2015-09-23 02:33:25.207;2016-01-14 08:33:19.740;;;;;;;;;;;
8241;2;92;100000003223320000000;1000000032233;2016-02-10 00:00:00.000;7156.99;4164.81;412.50;2548.89;32.33;0.00;143.14;190.01;0.00;24.17;7514.31;IGPM1     ;PA        ;;;MENSAL;PCV;ALF;20;0;I;D3C572A0-ADD0-E511-93FF-001DD8200008;2015-09-23 02:33:25.223;2016-04-29 02:18:38.323;;;;;;;;;;;
8241;2;92;100000003223320000000;1000000032233;2016-03-10 00:00:00.000;7189.40;4204.33;372.98;2583.95;29.26;0.00;143.79;120.22;0.00;24.05;7477.46;IGPM1     ;PA        ;;;MENSAL;PCV;ALF;20;0;I;4AAFEAED-67E7-E511-9409-005056200001;2015-09-23 02:33:25.237;2016-04-29 02:18:38.323;;;;;;;;;;;
8241;2;92;100000003223320000000;1000000032233;2016-04-10 00:00:00.000;7256.15;4244.23;333.08;2650.01;29.68;0.00;145.12;45.87;0.00;24.03;7471.17;IGPM1     ;PA        ;;;MENSAL;PCV;ALF;20;0;I;F0DD0FE0-BBFF-E511-940D-005056200001;2015-09-23 02:33:25.250;2016-04-29 02:18:38.323;;;;;;;;;;;
8241;2;92;100000003223320000000;1000000032233;2016-05-10 00:00:00.000;7237.55;4284.50;292.81;2630.92;29.59;-68.03;0.00;0.00;0.00;23.14;7235.81;IGPM1     ;PA        ;;;MENSAL;PCV;ALF;20;0;I;8ABC2C45-5117-E611-9408-005056200008;2015-09-23 02:33:25.267;2016-04-29 02:18:38.323;;;;;;;;;;;
8241;2;92;100000003223320000000;1000000032233;2016-06-10 00:00:00.000;7171.20;4325.15;252.16;2593.89;0.00;-134.18;0.00;0.00;0.00;22.71;7102.08;IGPM1     ;PA        ;;;MENSAL;PCV;ALF;20;0;I;A6B56C94-AF2F-E611-9414-001DD8200001;2015-09-23 02:33:25.280;2016-04-29 02:18:38.323;;;;;;;;;;;
8241;2;92;100000003223320000000;1000000032233;2016-07-10 00:00:00.000;7171.11;4366.19;211.12;2593.80;0.00;-200.32;0.00;0.00;0.00;22.49;7035.23;IGPM1     ;PA        ;;;MENSAL;PCV;ALF;20;0;I;06E449D6-3F47-E611-9414-001DD8200008;2015-09-23 02:33:25.297;2016-04-29 02:18:38.327;;;;;;;;;;;
8241;2;92;100000003223320000000;1000000032233;2016-08-10 00:00:00.000;7171.13;4407.62;169.69;2593.82;0.00;-265.85;0.00;0.00;0.00;22.28;6969.12;IGPM1     ;PA        ;;;MENSAL;PCV;ALF;20;0;I;A4DEAA2C-9D5F-E611-9417-005056200001;2015-09-23 02:33:25.310;2016-04-29 02:18:38.327;;;;;;;;;;;
8241;2;92;100000003223320000000;1000000032233;2016-09-10 00:00:00.000;7171.08;4449.45;127.86;2593.77;0.00;-330.75;0.00;0.00;0.00;22.07;6903.57;IGPM1     ;PA        ;;;MENSAL;PCV;ALF;20;0;I;F0A8A1F1-FE77-E611-9417-005056200001;2015-09-23 02:33:25.327;2016-04-29 02:18:38.327;;;;;;;;;;;
8241;2;92;100000003223320000000;1000000032233;2016-10-10 00:00:00.000;24.11;0.00;0.00;24.11;0.00;-0.23;0.00;0.00;0.00;0.00;23.90;IGPM1     ;VR        ;;;MENSAL;PCV;ALF;20;0;I;;2015-09-23 02:33:25.340;2016-09-12 02:31:07.077;;0;1900-01-01 00:00:00.000;0.00;0.00;0.00;0.00;0.00;12.00;0.00;
8241;2;92;100000003223320000000;1000000032233;2016-11-10 00:00:00.000;7170.72;4534.06;43.02;2593.64;0.00;-458.72;0.00;0.00;0.00;21.66;6774.06;IGPM1     ;PA        ;;;MENSAL;PCV;ALF;20;0;I;;2015-09-23 02:33:25.357;2016-04-29 02:18:38.327;;;;;;;;;;;
7775;3;241;100000003223420000000;1000000032234;2015-09-01 00:00:00.000;87.89;0.00;0.00;0.00;89.69;0.00;1.76;0.03;0.00;0.01;89.69;IGPM1     ;PA        ;;;ANUAL;PCV;RNG;;0;I;3536A250-2951-E511-93FD-001DD8200000;2015-09-02 01:05:51.237;2015-09-02 01:05:51.237;;;;;;;;;;;
7775;3;241;100000003223420000000;1000000032234;2015-10-01 00:00:00.000;88.87;0.00;0.00;0.00;90.71;0.00;1.78;0.03;0.00;0.03;90.71;IGPM1     ;PA        ;;;ANUAL;PCV;RNG;;0;I;;2015-09-23 02:33:21.440;2015-10-02 02:18:53.390;;;;;;;;;;;
7775;3;241;100000003223420000000;1000000032234;2015-11-03 00:00:00.000;90.72;0.00;0.00;0.00;92.62;0.00;1.81;0.03;0.00;0.06;92.62;IGPM1     ;PA        ;;;ANUAL;PCV;RNG;;0;I;;2015-10-08 02:18:52.587;2015-11-04 02:18:15.833;;;;;;;;;;;
7775;3;241;100000003223420000000;1000000032234;2015-12-01 00:00:00.000;41144.77;17518.70;10047.32;13485.27;95.58;0.00;822.90;40.96;0.00;63.42;42072.05;IGPM1     ;PA        ;;;ANUAL;PCV;RNG;;0;I;C503A374-D297-E511-9400-001DD8200000;2015-09-23 02:33:21.457;2015-12-04 02:18:59.783;;;;;;;;;;;
7775;3;241;100000003223420000000;1000000032234;2016-12-01 00:00:00.000;44551.82;19620.95;7945.07;16985.80;0.00;0.00;891.04;14.78;0.00;0.00;45457.64;IGPM1     ;PA        ;;;ANUAL;PCV;FSA;;0;I;;2015-09-23 02:33:21.470;2016-12-02 02:31:12.670;;0;1900-01-01 00:00:00.000;0.00;0.00;0.00;0.00;0.00;12.00;0.00;
7775;3;241;100000003223420000000;1000000032234;2017-12-01 00:00:00.000;44019.24;21975.46;5590.56;16419.14;35.23;0.00;880.38;395.98;0.00;211.93;45507.53;IGPM1     ;PA        ;;;ANUAL;PCV;FSA;;0;I;;2015-09-23 02:33:21.483;2017-12-28 01:01:06.737;;0;1900-01-01 00:00:00.000;0.00;0.00;0.00;0.00;0.00;12.00;0.00;
7775;3;241;100000003223420000000;1000000032234;2018-01-02 00:00:00.000;15.83;0.00;0.00;0.00;16.03;-0.15;0.00;0.00;0.00;0.07;15.87;IGPM1     ;PA        ;;;ANUAL;PCV;FSA;;0;I;;2017-12-08 01:00:58.280;2017-12-27 01:00:59.950;;0;1900-01-01 00:00:00.000;0.00;0.00;0.00;0.00;0.00;12.00;0.00;
7775;3;241;100000003223420000000;1000000032234;2018-12-01 00:00:00.000;241.36;0.00;0.00;241.36;0.00;-25.86;0.00;0.00;0.00;1.01;218.36;IGPM1     ;VR        ;;;ANUAL;PCV;FSA;;0;I;;2015-12-02 02:19:05.623;2017-12-28 01:01:06.737;;0;1900-01-01 00:00:00.000;0.00;0.00;0.00;0.00;0.00;12.00;0.00;
7775;3;241;100000003223520000000;1000000032235;2015-01-01 00:00:00.000;6775.56;3238.29;1714.89;1822.38;0.00;0.00;135.51;4.50;0.00;0.00;6918.42;IGPM1     ;PA        ;;;MENSAL;PCV;RNG;;0;I;74E2F179-5492-E411-8D14-001DD8300004;2015-01-02 02:17:19.717;2015-01-03 02:06:04.350;;;;;;;;;;;
7775;3;241;100000003223520000000;1000000032235;2015-02-01 00:00:00.000;6850.21;3269.02;1684.16;1897.03;0.00;0.00;137.00;4.55;0.00;0.00;6995.29;IGPM1     ;PA        ;;;MENSAL;PCV;RNG;;0;I;36EE9DCF-B1AA-E411-8D14-001DD8300004;2015-02-02 02:22:52.163;2015-02-03 02:25:30.910;;;;;;;;;;;
7775;3;241;100000003223520000000;1000000032235;2015-03-01 00:00:00.000;6911.98;3300.04;1653.14;1958.80;0.00;0.00;138.24;4.59;0.00;0.00;7056.08;IGPM1     ;PA        ;;;MENSAL;PCV;RNG;;0;I;8D8C11BA-BFC0-E411-AE26-001DD8300006;2015-03-02 02:27:52.577;2015-03-03 02:30:35.317;;;;;;;;;;;
7775;3;241;100000003223520000000;1000000032235;2015-03-12 00:00:00.000;14075.69;6757.83;3148.53;4169.33;0.00;-393.20;0.00;0.00;0.00;64.85;13765.80;IGPM1     ;PA        ;;;MENSAL;PCV;RNG;;0;I;B7E09FF0-DCCA-E411-93F8-001DD8200003;2015-03-15 01:10:32.997;2015-03-16 01:13:26.940;;;;;;;;;;;
7775;3;241;100000003223520000000;1000000032235;2015-05-04 00:00:00.000;96.09;0.00;0.00;0.00;98.08;0.00;1.92;0.03;0.00;0.04;98.08;IGPM1     ;PA        ;;;MENSAL;PCV;RNG;;0;I;3202214E-F1F2-E411-93FC-001DD8200000;2015-05-05 01:12:35.577;2015-05-05 01:12:35.577;;;;;;;;;;;
7775;3;241;100000003223520000000;1000000032235;2015-06-01 00:00:00.000;98.14;0.00;0.00;0.00;100.14;0.00;1.96;0.03;0.00;0.01;100.14;IGPM1     ;PA        ;;;MENSAL;PCV;RNG;;0;I;F0CDFE7C-F708-E511-93FA-005056200003;2015-06-02 01:21:35.683;2015-06-02 01:21:35.683;;;;;;;;;;;
7775;3;241;100000003223520000000;1000000032235;2015-07-01 00:00:00.000;7154.32;3427.09;1526.09;2101.87;101.31;0.00;143.09;2.37;0.00;1.63;7301.41;IGPM1     ;PA        ;;;MENSAL;PCV;RNG;;0;I;4DEE5B5F-8D20-E511-93FA-005056200003;2015-07-02 01:32:39.263;2015-07-02 01:32:39.263;;;;;;;;;;;
7775;3;241;100000003223520000000;1000000032235;2015-08-01 00:00:00.000;7249.19;3459.60;1493.58;2197.47;100.68;0.00;144.98;7.22;0.00;5.09;7406.48;IGPM1     ;PA        ;;;MENSAL;PCV;RNG;;0;I;F6509EA3-E438-E511-93FD-001DD8200000;2015-08-02 01:14:02.463;2015-08-04 01:21:01.210;;;;;;;;;;;
7775;3;241;100000003223520000000;1000000032235;2016-01-01 00:00:00.000;7569.68;3626.89;1326.29;2535.13;83.16;0.00;151.39;10.05;0.00;5.04;7736.16;IGPM1     ;PA        ;;;MENSAL;PCV;RNG;;0;I;9154B145-D6B2-E511-93FF-001DD8200008;2015-09-23 02:33:21.500;2016-01-05 02:18:42.477;;;;;;;;;;;
7775;3;241;100000003223520000000;1000000032235;2016-02-01 00:00:00.000;7642.27;3661.30;1291.88;2609.40;81.34;0.00;152.85;2.54;0.00;2.95;7800.61;IGPM1     ;PA        ;;;MENSAL;PCV;RNG;;0;I;370EDD72-96C9-E511-93FF-001DD8200008;2015-09-23 02:33:21.513;2016-02-02 02:33:36.247;;;;;;;;;;;
7775;3;241;100000003223520000000;1000000032235;2016-03-01 00:00:00.000;7777.17;3696.04;1257.14;2745.25;80.37;0.00;155.54;2.58;0.00;3.39;7938.68;IGPM1     ;PA        ;;;MENSAL;PCV;RNG;;0;I;F9D654DF-4CE0-E511-9409-005056200001;2015-09-23 02:33:21.530;2016-03-02 02:18:08.817;;;;;;;;;;;
7775;3;241;100000003223520000000;1000000032235;2016-04-01 00:00:00.000;7887.19;3731.11;1222.07;2856.19;79.42;0.00;157.74;2.62;0.00;1.36;8048.91;IGPM1     ;PA        ;;;MENSAL;PCV;RNG;;0;I;8E9E8A6C-ACF8-E511-9409-005056200001;2015-09-23 02:33:21.543;2016-04-02 02:33:38.637;;;;;;;;;;;
7775;3;241;100000003223520000000;1000000032235;2016-05-01 00:00:00.000;7864.75;3766.52;1186.66;2835.40;77.76;0.00;157.30;5.22;0.00;1.76;8029.03;IGPM1     ;PA        ;;;MENSAL;PCV;RNG;;0;I;AF3353DB-3A10-E611-940E-005056200001;2015-09-23 02:33:21.557;2016-05-03 02:18:48.147;;;;;;;;;;;
7775;3;241;100000003223520000000;1000000032235;2016-06-01 00:00:00.000;7874.47;3802.26;1150.92;2846.92;75.90;0.00;157.49;2.61;0.00;2.19;8036.76;IGPM1     ;PA        ;;;MENSAL;PCV;RNG;;0;I;9E509896-9928-E611-9411-005056200008;2015-09-23 02:33:21.570;2016-06-02 02:18:46.033;;;;;;;;;;;
7775;3;241;100000003223520000000;1000000032235;2016-07-01 00:00:00.000;7975.65;3838.34;1114.84;2949.51;74.48;0.00;159.51;2.65;0.00;4.55;8142.36;IGPM1     ;PA        ;;;MENSAL;PCV;RNG;;0;I;F9F8CB87-2A40-E611-9414-001DD8200008;2015-09-23 02:33:21.583;2016-07-02 02:30:59.263;;;;;;;;;;;
7775;3;241;100000003223520000000;1000000032235;2016-08-01 00:00:00.000;8177.78;3874.76;1078.42;3152.10;73.97;0.00;163.56;2.71;0.00;0.50;8344.55;IGPM1     ;PA        ;;;MENSAL;PCV;RNG;;0;I;130E9CFE-8758-E611-9414-001DD8200008;2015-09-23 02:33:21.597;2016-08-02 02:30:54.980;;;;;;;;;;;
7775;3;241;100000003223520000000;1000000032235;2016-09-01 00:00:00.000;8069.14;3911.52;1041.66;3045.89;71.49;0.00;161.38;2.68;0.00;0.41;8233.61;IGPM1     ;PA        ;;;MENSAL;PCV;FSA;;0;I;19AB7DEB-E570-E611-9414-001DD8200008;2015-09-23 02:33:21.610;2016-09-02 02:31:19.980;;0;1900-01-01 00:00:00.000;0.00;0.00;0.00;0.00;0.00;12.00;0.00;
7775;3;241;100000003223520000000;1000000032235;2016-10-01 00:00:00.000;8076.75;3948.64;1004.54;3055.53;69.48;0.00;161.54;8.04;0.00;1.65;8247.98;IGPM1     ;PA        ;;;MENSAL;PCV;FSA;;0;I;;2015-09-23 02:33:21.623;2016-10-04 02:31:04.600;;0;1900-01-01 00:00:00.000;0.00;0.00;0.00;0.00;0.00;12.00;0.00;
7775;3;241;100000003223520000000;1000000032235;2016-11-01 00:00:00.000;8094.73;3986.11;967.07;3075.59;67.30;0.00;161.89;2.69;0.00;0.44;8259.75;IGPM1     ;PA        ;;;MENSAL;PCV;FSA;;0;I;;2015-09-23 02:33:21.637;2016-11-02 02:31:15.350;;0;1900-01-01 00:00:00.000;0.00;0.00;0.00;0.00;0.00;12.00;0.00;
7775;3;241;100000003223520000000;1000000032235;2016-12-01 00:00:00.000;8114.25;4023.93;929.25;3097.22;65.15;0.00;162.29;2.69;0.00;0.00;8279.23;IGPM1     ;PA        ;;;MENSAL;PCV;FSA;;0;I;;2015-09-23 02:33:21.650;2016-12-02 02:31:12.670;;0;1900-01-01 00:00:00.000;0.00;0.00;0.00;0.00;0.00;12.00;0.00;
7775;3;241;100000003223520000000;1000000032235;2017-01-01 00:00:00.000;8078.42;4062.11;891.07;3079.27;46.94;0.00;161.57;5.36;0.00;2.96;8248.31;IGPM1     ;PA        ;;;MENSAL;PCV;FSA;;0;I;;2015-09-23 02:33:21.663;2017-01-03 02:31:18.293;;0;1900-01-01 00:00:00.000;0.00;0.00;0.00;0.00;0.00;12.00;0.00;
